payment_key,payment_id,payment_date_key,policy_key,payment_amount,payment_method
4787,PAY004787,20250315,2650,9210.86,Bank Transfer
4788,PAY004788,20230118,2651,11475.23,Cash
4789,PAY004789,20250513,2652,2668.18,SADAD
4790,PAY004790,20250614,2652,1991.28,Cash
4791,PAY004791,20231213,2654,1929.13,Bank Transfer
4792,PAY004792,20240111,2654,3621.82,Credit Card
4793,PAY004793,20250831,2655,1181.6,SADAD
4794,PAY004794,20250926,2655,1144.56,Cash
4795,PAY004795,20260104,2656,9380.8,Credit Card
4796,PAY004796,20240912,2657,9473.09,SADAD
4797,PAY004797,20251015,2658,2555.31,Cash
4798,PAY004798,20260518,2659,5422.4,Credit Card
4799,PAY004799,20250327,2660,6596.37,Credit Card
4800,PAY004800,20250430,2660,327.82,Credit Card
4801,PAY004801,20250528,2660,1414.59,Bank Transfer
4802,PAY004802,20250626,2660,360.49,Credit Card
4803,PAY004803,20221108,2661,2251.07,Cash
4804,PAY004804,20240504,2662,966.89,Cash
4805,PAY004805,20240602,2662,163.48,Bank Transfer
4806,PAY004806,20240704,2662,1827.41,Bank Transfer
4807,PAY004807,20240731,2662,6143.64,Credit Card
4808,PAY004808,20221009,2663,20510.27,Cash
4809,PAY004809,20221104,2663,666.63,Bank Transfer
4810,PAY004810,20260718,2664,128.07,SADAD
4811,PAY004811,20260816,2664,3038.18,Cash
4812,PAY004812,20250701,2665,2390.82,Credit Card
4813,PAY004813,20250801,2665,1135.71,Bank Transfer
4814,PAY004814,20250901,2665,3699.26,Cash
4815,PAY004815,20250926,2665,6156.32,SADAD
4816,PAY004816,20230712,2666,776.99,SADAD
4817,PAY004817,20230812,2666,3261.44,Cash
4818,PAY004818,20230912,2666,378.15,SADAD
4819,PAY004819,20231015,2666,9249.53,Credit Card
4820,PAY004820,20240524,2667,9438.1,SADAD
4821,PAY004821,20240524,2668,924.13,Cash
4822,PAY004822,20260601,2669,2916.51,Credit Card
4823,PAY004823,20260704,2669,1151.35,Credit Card
4824,PAY004824,20240423,2670,10272.34,Credit Card
4825,PAY004825,20240720,2671,4163.92,SADAD
4826,PAY004826,20240819,2671,2618.76,SADAD
4827,PAY004827,20240916,2671,1370.43,Bank Transfer
4828,PAY004828,20241015,2671,6139.79,Cash
4829,PAY004829,20241201,2672,4126.34,Bank Transfer
4830,PAY004830,20241228,2672,53732.48,Credit Card
4831,PAY004831,20260506,2673,6003.55,Cash
4832,PAY004832,20250923,2674,7401.25,Bank Transfer
4833,PAY004833,20221127,2675,2969.84,Credit Card
4834,PAY004834,20250621,2676,7119.68,SADAD
4835,PAY004835,20250329,2677,761.79,Bank Transfer
4836,PAY004836,20250425,2677,388.34,SADAD
4837,PAY004837,20240130,2678,5286.7,Bank Transfer
4838,PAY004838,20240902,2679,7108.52,Cash
4839,PAY004839,20260521,2680,753.84,Cash
4840,PAY004840,20260620,2680,4364.22,Bank Transfer
4841,PAY004841,20250326,2681,36775.77,Bank Transfer
4842,PAY004842,20260508,2682,10504.31,Cash
4843,PAY004843,20260605,2682,91.02,Cash
4844,PAY004844,20260708,2682,6900.08,Cash
4845,PAY004845,20260806,2682,20060.32,Credit Card
4846,PAY004846,20260411,2683,12173.13,Cash
4847,PAY004847,20240214,2684,5448.87,Credit Card
4848,PAY004848,20250726,2685,13976.53,Bank Transfer
4849,PAY004849,20250916,2686,3778.31,Cash
4850,PAY004850,20250408,2687,4933.6,Credit Card
4851,PAY004851,20260803,2688,14917.17,Cash
4852,PAY004852,20251113,2689,2108.28,Credit Card
4853,PAY004853,20251212,2689,324.78,Credit Card
4854,PAY004854,20260110,2689,4710.09,Bank Transfer
4855,PAY004855,20260213,2689,351.05,SADAD
4856,PAY004856,20240608,2690,7183.85,Bank Transfer
4857,PAY004857,20231204,2691,3102.42,SADAD
4858,PAY004858,20240101,2691,15276.61,Cash
4859,PAY004859,20251030,2692,3767.55,Cash
4860,PAY004860,20251204,2692,1210.69,Bank Transfer
4861,PAY004861,20251231,2692,5740.86,Bank Transfer
4862,PAY004862,20260202,2692,16627.71,Credit Card
4863,PAY004863,20260719,2693,2005.54,Credit Card
4864,PAY004864,20240304,2694,13822.41,Credit Card
4865,PAY004865,20240408,2694,2299.68,Cash
4866,PAY004866,20230131,2695,2211.25,Credit Card
4867,PAY004867,20240112,2696,611.66,SADAD
4868,PAY004868,20240211,2696,11008.23,Cash
4869,PAY004869,20240810,2697,24040.76,Cash
4870,PAY004870,20240908,2697,9780.16,SADAD
4871,PAY004871,20240914,2698,2310.71,SADAD
4872,PAY004872,20260619,2699,2070.88,Credit Card
4873,PAY004873,20260721,2699,8152.09,SADAD
4874,PAY004874,20240222,2700,2676.74,SADAD
4875,PAY004875,20251204,2701,9337.46,Cash
4876,PAY004876,20241029,2702,190345.37,Cash
4877,PAY004877,20251225,2703,118.22,SADAD
4878,PAY004878,20260123,2703,9972.96,SADAD
4879,PAY004879,20250326,2704,29960.03,Bank Transfer
4880,PAY004880,20250423,2704,7718.67,SADAD
4881,PAY004881,20250114,2705,662.95,Bank Transfer
4882,PAY004882,20260511,2706,526.18,Bank Transfer
4883,PAY004883,20260611,2706,1691.08,Cash
4884,PAY004884,20260708,2706,2440.69,SADAD
4885,PAY004885,20260808,2706,1974.61,SADAD
4886,PAY004886,20250417,2707,1732.35,SADAD
4887,PAY004887,20250520,2707,1713.4,SADAD
4888,PAY004888,20250615,2707,5463.13,Credit Card
4889,PAY004889,20250715,2707,644.84,Credit Card
4890,PAY004890,20250903,2708,8386.44,SADAD
4891,PAY004891,20240210,2709,4487.83,Bank Transfer
4892,PAY004892,20251120,2710,6742.7,SADAD
4893,PAY004893,20240530,2711,4319.14,Credit Card
4894,PAY004894,20240628,2711,2192.17,Bank Transfer
4895,PAY004895,20240731,2711,5338.41,SADAD
4896,PAY004896,20240827,2711,444.51,Credit Card
4897,PAY004897,20250314,2712,980.97,Cash
4898,PAY004898,20260507,2713,124649.33,Cash
4899,PAY004899,20250307,2714,12358.49,SADAD
4900,PAY004900,20251113,2715,28324.61,Bank Transfer
4901,PAY004901,20230704,2716,2371.34,Cash
4902,PAY004902,20260315,2717,661.63,Bank Transfer
4903,PAY004903,20260411,2717,527.37,SADAD
4904,PAY004904,20231010,2718,891.21,SADAD
4905,PAY004905,20231112,2718,3231.39,Cash
4906,PAY004906,20231213,2718,13407.22,Credit Card
4907,PAY004907,20240111,2718,4153.99,Bank Transfer
4908,PAY004908,20231110,2719,1275.81,Cash
4909,PAY004909,20260520,2720,23700.88,SADAD
4910,PAY004910,20250314,2721,2532.64,Credit Card
4911,PAY004911,20250414,2721,1108.22,Bank Transfer
4912,PAY004912,20250128,2722,19476.83,Cash
4913,PAY004913,20260310,2723,1247.45,Bank Transfer
4914,PAY004914,20230210,2724,9380.09,Cash
4915,PAY004915,20230312,2724,4472.72,Credit Card
4916,PAY004916,20230407,2724,331.54,SADAD
4917,PAY004917,20230510,2724,9765.22,Cash
4918,PAY004918,20230611,2725,1066.85,Bank Transfer
4919,PAY004919,20230710,2725,434.08,Cash
4920,PAY004920,20230831,2726,4266.63,Credit Card
4921,PAY004921,20251219,2727,3120.94,SADAD
4922,PAY004922,20241220,2728,1662.09,Credit Card
4923,PAY004923,20250121,2728,1811.83,Cash
4924,PAY004924,20250222,2728,850.0,Cash
4925,PAY004925,20250325,2728,3813.14,Cash
4926,PAY004926,20251012,2729,4329.19,Bank Transfer
4927,PAY004927,20230213,2730,2602.57,Bank Transfer
4928,PAY004928,20230319,2730,1969.55,SADAD
4929,PAY004929,20230415,2730,4208.36,Cash
4930,PAY004930,20230516,2730,442.57,Cash
4931,PAY004931,20241125,2731,10682.29,Credit Card
4932,PAY004932,20230619,2732,6246.06,Cash
4933,PAY004933,20230722,2732,336.47,Cash
4934,PAY004934,20230603,2733,10562.44,Credit Card
4935,PAY004935,20241108,2734,2884.83,SADAD
4936,PAY004936,20241206,2734,7461.85,Bank Transfer
4937,PAY004937,20240916,2735,2895.99,Credit Card
4938,PAY004938,20260215,2736,4411.13,Bank Transfer
4939,PAY004939,20260315,2736,577.67,Cash
4940,PAY004940,20260804,2737,21738.66,Cash
4941,PAY004941,20251130,2738,9942.77,Cash
4942,PAY004942,20230709,2739,728.33,SADAD
4943,PAY004943,20250717,2740,3917.57,Cash
4944,PAY004944,20250815,2740,11778.79,SADAD
4945,PAY004945,20220530,2741,9442.81,SADAD
4946,PAY004946,20240616,2742,1145.07,Cash
4947,PAY004947,20240716,2742,186.67,Cash
4948,PAY004948,20240814,2742,602.52,Bank Transfer
4949,PAY004949,20240915,2742,289.19,Cash
4950,PAY004950,20230811,2743,747.32,Credit Card
4951,PAY004951,20260123,2744,13896.01,Cash
4952,PAY004952,20240202,2745,4149.24,Bank Transfer
4953,PAY004953,20250129,2746,330.17,Cash
4954,PAY004954,20250305,2746,562.73,Cash
4955,PAY004955,20250926,2747,1932.21,Cash
4956,PAY004956,20251026,2747,1036.83,Cash
4957,PAY004957,20260325,2748,5586.78,SADAD
4958,PAY004958,20260427,2748,26814.41,Credit Card
4959,PAY004959,20240213,2749,48.11,Cash
4960,PAY004960,20240314,2749,137.69,SADAD
4961,PAY004961,20240412,2749,770.76,Credit Card
4962,PAY004962,20240510,2749,192.26,Cash
4963,PAY004963,20260121,2750,2981.56,Cash
4964,PAY004964,20260222,2750,1977.09,Cash
4965,PAY004965,20260322,2750,3289.61,Bank Transfer
4966,PAY004966,20260418,2750,2015.49,Bank Transfer
4967,PAY004967,20250323,2751,1153.05,Bank Transfer
4968,PAY004968,20230710,2752,19042.3,Cash
4969,PAY004969,20230707,2753,15423.48,Credit Card
4970,PAY004970,20230808,2753,12953.8,SADAD
4971,PAY004971,20230918,2754,3605.24,Credit Card
4972,PAY004972,20231017,2754,1094.78,Credit Card
4973,PAY004973,20251101,2755,2889.94,Bank Transfer
4974,PAY004974,20251116,2756,15507.2,Bank Transfer
4975,PAY004975,20260712,2757,5929.46,Bank Transfer
4976,PAY004976,20240218,2758,782.54,Cash
4977,PAY004977,20250303,2759,199641.12,Cash
4978,PAY004978,20250404,2759,26233.54,SADAD
4979,PAY004979,20250709,2760,7865.92,Cash
4980,PAY004980,20240727,2761,6968.27,Credit Card
4981,PAY004981,20231231,2762,26722.6,SADAD
4982,PAY004982,20240130,2762,6505.2,Credit Card
4983,PAY004983,20241206,2763,6711.65,Cash
4984,PAY004984,20240727,2764,539.54,Credit Card
4985,PAY004985,20240823,2764,276.81,Bank Transfer
4986,PAY004986,20240927,2764,70.98,Cash
4987,PAY004987,20241027,2764,663.02,Cash
4988,PAY004988,20260103,2765,69.98,Bank Transfer
4989,PAY004989,20260130,2765,2261.08,Cash
4990,PAY004990,20240907,2766,251.3,SADAD
4991,PAY004991,20220814,2767,2367.05,Bank Transfer
4992,PAY004992,20250320,2768,8822.29,Credit Card
4993,PAY004993,20250117,2769,1933.54,Bank Transfer
4994,PAY004994,20250217,2769,590.17,Cash
4995,PAY004995,20250318,2769,366.22,SADAD
4996,PAY004996,20250418,2769,5002.7,Credit Card
4997,PAY004997,20240816,2770,2394.34,Cash
4998,PAY004998,20260818,2771,2496.06,Bank Transfer
4999,PAY004999,20220626,2772,162.95,SADAD
5000,PAY005000,20220724,2772,2015.58,Credit Card
5001,PAY005001,20240321,2773,1896.64,Bank Transfer
5002,PAY005002,20240422,2773,4730.16,Cash
5003,PAY005003,20230723,2774,6247.02,Bank Transfer
5004,PAY005004,20230822,2774,6909.44,Bank Transfer
5005,PAY005005,20260522,2775,11793.04,Bank Transfer
5006,PAY005006,20221203,2776,55006.7,Bank Transfer
5007,PAY005007,20230811,2777,2217.48,Credit Card
5008,PAY005008,20240827,2778,105.77,Credit Card
5009,PAY005009,20240927,2778,173.45,SADAD
5010,PAY005010,20241026,2778,295.47,Bank Transfer
5011,PAY005011,20241124,2778,755.21,Cash
5012,PAY005012,20240413,2779,1262.54,Bank Transfer
5013,PAY005013,20240515,2779,1552.63,Credit Card
5014,PAY005014,20251106,2780,5750.06,Credit Card
5015,PAY005015,20251203,2780,529.94,Cash
5016,PAY005016,20231112,2781,2284.54,SADAD
5017,PAY005017,20231209,2781,3428.75,SADAD
5018,PAY005018,20240111,2781,5277.08,Cash
5019,PAY005019,20240211,2781,6880.29,Cash
5020,PAY005020,20241030,2782,2837.08,Bank Transfer
5021,PAY005021,20241128,2782,20117.02,Cash
5022,PAY005022,20240112,2783,7489.74,Cash
5023,PAY005023,20241031,2784,34398.58,Cash
5024,PAY005024,20260322,2785,4061.61,Credit Card
5025,PAY005025,20241024,2786,7582.62,Bank Transfer
5026,PAY005026,20260225,2787,2578.35,Bank Transfer
5027,PAY005027,20260326,2787,3979.89,Cash
5028,PAY005028,20260316,2788,566.66,Credit Card
5029,PAY005029,20250516,2789,25507.01,Cash
5030,PAY005030,20230504,2790,11353.42,SADAD
5031,PAY005031,20230721,2791,2354.56,Bank Transfer
5032,PAY005032,20240918,2792,6459.2,Credit Card
5033,PAY005033,20230605,2793,12275.17,SADAD
5034,PAY005034,20221216,2794,2294.55,Cash
5035,PAY005035,20250925,2795,1050.49,Credit Card
5036,PAY005036,20251023,2795,1404.29,Cash
5037,PAY005037,20240602,2796,1756.45,Bank Transfer
5038,PAY005038,20240704,2796,3074.74,Cash
5039,PAY005039,20260316,2797,1038.21,Bank Transfer
5040,PAY005040,20250601,2798,1193.62,Bank Transfer
5041,PAY005041,20250701,2798,4951.61,Cash
5042,PAY005042,20250804,2798,589.65,Cash
5043,PAY005043,20250830,2798,1290.41,Bank Transfer
5044,PAY005044,20250825,2799,5727.88,Bank Transfer
5045,PAY005045,20250626,2800,5701.75,SADAD
5046,PAY005046,20231120,2801,264.03,Bank Transfer
5047,PAY005047,20231222,2801,239.47,Credit Card
5048,PAY005048,20240120,2801,158.87,Bank Transfer
5049,PAY005049,20240220,2801,910.14,SADAD
5050,PAY005050,20250712,2802,5839.98,Cash
5051,PAY005051,20250807,2802,1285.65,SADAD
5052,PAY005052,20260321,2803,14087.37,Credit Card
5053,PAY005053,20250721,2804,10167.5,Bank Transfer
5054,PAY005054,20250819,2804,32.53,Bank Transfer
5055,PAY005055,20260516,2805,2036.54,Bank Transfer
5056,PAY005056,20241007,2806,716.88,Bank Transfer
5057,PAY005057,20241102,2806,3241.37,SADAD
5058,PAY005058,20250221,2807,5465.81,Cash
5059,PAY005059,20250320,2807,1702.05,SADAD
5060,PAY005060,20240724,2808,290.72,Credit Card
5061,PAY005061,20240820,2808,376.87,Credit Card
5062,PAY005062,20240917,2808,40.87,Cash
5063,PAY005063,20241020,2808,390.91,SADAD
5064,PAY005064,20250629,2809,3689.83,Bank Transfer
5065,PAY005065,20260327,2810,7173.45,Bank Transfer
5066,PAY005066,20230918,2811,56.66,Cash
5067,PAY005067,20231017,2811,260.02,Cash
5068,PAY005068,20231116,2811,40.95,Cash
5069,PAY005069,20231216,2811,225.3,Cash
5070,PAY005070,20240829,2812,1039.33,Credit Card
5071,PAY005071,20240929,2812,39.88,Credit Card
5072,PAY005072,20231015,2813,2565.8,Credit Card
5073,PAY005073,20260625,2814,5186.18,SADAD
5074,PAY005074,20250729,2815,24878.18,SADAD
5075,PAY005075,20230530,2816,3826.07,Credit Card
5076,PAY005076,20230629,2816,1840.24,Bank Transfer
5077,PAY005077,20231208,2817,4211.16,Cash
5078,PAY005078,20240208,2818,13007.62,Cash
5079,PAY005079,20251015,2819,3845.14,Bank Transfer
5080,PAY005080,20251117,2819,725.73,SADAD
5081,PAY005081,20251214,2819,5669.41,SADAD
5082,PAY005082,20260115,2819,61.8,Bank Transfer
5083,PAY005083,20241212,2820,199.89,SADAD
5084,PAY005084,20250111,2820,1029.76,Bank Transfer
5085,PAY005085,20240623,2821,1614.5,Cash
5086,PAY005086,20240721,2821,2132.83,Bank Transfer
5087,PAY005087,20240823,2821,1844.77,Cash
5088,PAY005088,20240918,2821,471.74,Cash
5089,PAY005089,20240109,2822,888.22,SADAD
5090,PAY005090,20240211,2822,1187.69,Cash
5091,PAY005091,20240521,2823,441.72,SADAD
5092,PAY005092,20240620,2823,24.91,Credit Card
5093,PAY005093,20240720,2823,1559.49,Cash
5094,PAY005094,20240817,2823,1092.72,Bank Transfer
5095,PAY005095,20251202,2824,11216.41,Bank Transfer
5096,PAY005096,20241117,2825,249.1,Credit Card
5097,PAY005097,20241221,2825,1.49,SADAD
5098,PAY005098,20250118,2825,168.77,Credit Card
5099,PAY005099,20250219,2825,265.5,Cash
5100,PAY005100,20231230,2826,1082.01,Cash
5101,PAY005101,20240128,2826,566.07,Bank Transfer
5102,PAY005102,20240228,2826,3242.05,SADAD
5103,PAY005103,20240331,2826,2550.01,Bank Transfer
5104,PAY005104,20240522,2827,72.39,Bank Transfer
5105,PAY005105,20240622,2827,2456.81,Credit Card
5106,PAY005106,20240726,2827,10013.28,Credit Card
5107,PAY005107,20240821,2827,1280.49,Bank Transfer
5108,PAY005108,20230831,2828,3401.02,Cash
5109,PAY005109,20231022,2829,979.92,SADAD
5110,PAY005110,20231120,2829,31.24,SADAD
5111,PAY005111,20231219,2829,1064.05,Cash
5112,PAY005112,20240122,2829,2558.44,Cash
5113,PAY005113,20230923,2830,4912.75,Cash
5114,PAY005114,20231025,2830,970.77,Credit Card
5115,PAY005115,20240513,2831,4665.0,Credit Card
5116,PAY005116,20240614,2831,3308.91,Credit Card
5117,PAY005117,20260628,2832,5752.13,Cash
5118,PAY005118,20241006,2833,7181.45,Credit Card
5119,PAY005119,20240910,2834,7196.14,Cash
5120,PAY005120,20250208,2835,26115.13,Credit Card
5121,PAY005121,20250529,2836,448.4,Cash
5122,PAY005122,20250627,2836,991.33,Cash
5123,PAY005123,20250124,2837,17744.33,Credit Card
5124,PAY005124,20250222,2837,52922.42,Credit Card
5125,PAY005125,20240914,2838,5112.67,SADAD
5126,PAY005126,20241016,2838,18905.98,SADAD
5127,PAY005127,20251022,2839,153.4,Credit Card
5128,PAY005128,20251119,2839,123.27,Credit Card
5129,PAY005129,20241211,2840,6089.88,SADAD
5130,PAY005130,20250112,2840,2243.41,Bank Transfer
5131,PAY005131,20240921,2841,4447.03,SADAD
5132,PAY005132,20220602,2842,1607.62,Bank Transfer
5133,PAY005133,20220629,2842,4733.39,Credit Card
5134,PAY005134,20250818,2843,1755.58,Credit Card
5135,PAY005135,20250918,2843,3527.54,Credit Card
5136,PAY005136,20251119,2844,5979.6,Bank Transfer
5137,PAY005137,20251010,2845,1899.16,Credit Card
5138,PAY005138,20251106,2845,737.22,SADAD
5139,PAY005139,20240331,2846,1601.75,SADAD
5140,PAY005140,20240428,2846,1351.1,Credit Card
5141,PAY005141,20240526,2846,2743.27,SADAD
5142,PAY005142,20240625,2846,2029.76,SADAD
5143,PAY005143,20230218,2847,2528.88,SADAD
5144,PAY005144,20230320,2847,8990.58,Credit Card
5145,PAY005145,20230414,2847,2019.51,Credit Card
5146,PAY005146,20230519,2847,2023.82,SADAD
5147,PAY005147,20231026,2848,19927.45,Bank Transfer
5148,PAY005148,20240317,2849,2213.93,SADAD
5149,PAY005149,20250406,2850,3462.63,Bank Transfer
5150,PAY005150,20250505,2850,5508.78,Cash
5151,PAY005151,20230321,2851,18781.66,Credit Card
5152,PAY005152,20260221,2852,2983.91,SADAD
5153,PAY005153,20230506,2853,3684.46,Bank Transfer
5154,PAY005154,20230606,2853,1360.3,Cash
5155,PAY005155,20230703,2853,1780.93,SADAD
5156,PAY005156,20230805,2853,187.29,Credit Card
5157,PAY005157,20250808,2854,167651.52,SADAD
5158,PAY005158,20231228,2855,2494.91,SADAD
5159,PAY005159,20260522,2856,246.74,Bank Transfer
5160,PAY005160,20260626,2856,1374.63,Cash
5161,PAY005161,20260722,2856,610.51,Cash
5162,PAY005162,20260824,2856,449.02,SADAD
5163,PAY005163,20260206,2857,996.39,Cash
5164,PAY005164,20250105,2858,1682.33,Cash
5165,PAY005165,20230228,2859,1800.3,SADAD
5166,PAY005166,20240702,2860,2453.26,Credit Card
5167,PAY005167,20240713,2861,11677.54,Bank Transfer
5168,PAY005168,20231116,2862,7849.06,Bank Transfer
5169,PAY005169,20241129,2863,16960.31,Bank Transfer
5170,PAY005170,20230203,2864,493.0,Bank Transfer
5171,PAY005171,20230304,2864,549.68,Cash
5172,PAY005172,20230407,2864,1214.94,Cash
5173,PAY005173,20230508,2864,3680.18,Credit Card
5174,PAY005174,20240209,2865,8376.69,Bank Transfer
5175,PAY005175,20240308,2865,4351.23,Bank Transfer
5176,PAY005176,20240408,2865,549.04,Bank Transfer
5177,PAY005177,20240506,2865,3810.27,Credit Card
5178,PAY005178,20241021,2866,12802.26,Credit Card
5179,PAY005179,20241022,2867,18235.29,SADAD
5180,PAY005180,20250217,2868,7024.18,SADAD
5181,PAY005181,20230122,2869,25174.11,Credit Card
5182,PAY005182,20251126,2870,3241.85,Bank Transfer
5183,PAY005183,20251223,2870,3930.12,SADAD
5184,PAY005184,20221102,2871,346.16,Credit Card
5185,PAY005185,20221129,2871,3056.12,Credit Card
5186,PAY005186,20230101,2871,879.38,SADAD
5187,PAY005187,20230129,2871,4957.52,Cash
5188,PAY005188,20241127,2872,955.62,Cash
5189,PAY005189,20241228,2872,6480.87,Cash
5190,PAY005190,20250907,2873,343.07,Bank Transfer
5191,PAY005191,20251003,2873,1513.44,Credit Card
5192,PAY005192,20251205,2874,2051.36,Cash
5193,PAY005193,20260102,2874,1738.35,Bank Transfer
5194,PAY005194,20260201,2874,3749.48,Bank Transfer
5195,PAY005195,20260303,2874,296.85,SADAD
5196,PAY005196,20251019,2875,19174.57,Credit Card
5197,PAY005197,20251116,2875,2423.46,Credit Card
5198,PAY005198,20221028,2876,2231.52,SADAD
5199,PAY005199,20221127,2876,3165.26,Cash
5200,PAY005200,20260113,2877,32643.25,Credit Card
5201,PAY005201,20241015,2878,2411.83,Cash
5202,PAY005202,20241112,2878,2150.69,Bank Transfer
5203,PAY005203,20250111,2879,156.29,SADAD
5204,PAY005204,20250207,2879,769.65,Credit Card
5205,PAY005205,20240618,2880,1938.92,Bank Transfer
5206,PAY005206,20240716,2880,4862.41,SADAD
5207,PAY005207,20250301,2881,447.7,SADAD
5208,PAY005208,20250401,2881,3822.72,Cash
5209,PAY005209,20250430,2881,1652.6,Bank Transfer
5210,PAY005210,20250604,2881,5779.92,Credit Card
5211,PAY005211,20250706,2882,427.72,Bank Transfer
5212,PAY005212,20250808,2882,639.37,Bank Transfer
5213,PAY005213,20241027,2883,15445.79,Cash
5214,PAY005214,20230917,2884,1707.7,Cash
5215,PAY005215,20231016,2884,387.36,Credit Card
5216,PAY005216,20240510,2885,7835.3,SADAD
5217,PAY005217,20251207,2886,7931.65,Cash
5218,PAY005218,20241127,2887,4272.87,Credit Card
5219,PAY005219,20240608,2888,114.88,SADAD
5220,PAY005220,20240710,2888,596.93,Credit Card
5221,PAY005221,20240807,2888,16.21,Bank Transfer
5222,PAY005222,20240910,2888,5405.11,Credit Card
5223,PAY005223,20240427,2889,14302.32,Bank Transfer
5224,PAY005224,20240528,2889,6520.13,Cash
5225,PAY005225,20250514,2890,17215.46,Credit Card
5226,PAY005226,20250806,2891,2700.44,Cash
5227,PAY005227,20250910,2891,41339.05,SADAD
5228,PAY005228,20251006,2891,5148.9,Cash
5229,PAY005229,20251107,2891,6231.97,Bank Transfer
5230,PAY005230,20250730,2892,1384.8,Bank Transfer
5231,PAY005231,20230716,2893,4727.94,Credit Card
5232,PAY005232,20251230,2894,585.93,Credit Card
5233,PAY005233,20260129,2894,611.23,Bank Transfer
5234,PAY005234,20260226,2894,252.3,Bank Transfer
5235,PAY005235,20260327,2894,861.08,Credit Card
5236,PAY005236,20230307,2895,749.97,Credit Card
5237,PAY005237,20230407,2895,1267.7,SADAD
5238,PAY005238,20250704,2896,3870.63,SADAD
