policy_key,policy_id,policy_date_key,customer_key,product_key,agent_key,branch_key,policy_type,sum_insured,gross_written_premium,policy_start_date,policy_end_date,is_renewal,is_cancelled
1772,POL001772,20221108,705,2,36,5,New Business,9857.2,654.19,2022-11-08,2023-11-08,False,False
1773,POL001773,20240306,739,1,1,1,New Business,29798.49,1540.04,2024-03-06,2025-03-06,False,False
1774,POL001774,20260514,1007,8,18,1,New Business,77491.46,5222.93,2026-05-14,2027-05-14,False,False
1775,POL001775,20251231,47,1,1,1,Renewal,114689.68,7230.7,2025-12-31,2026-12-31,True,False
1776,POL001776,20240906,2842,2,29,3,New Business,17811.43,1378.71,2024-09-06,2025-09-06,False,False
1777,POL001777,20260602,1404,1,4,5,Cancellation,47805.44,763.85,2026-06-02,2027-06-02,False,True
1778,POL001778,20230106,1168,1,3,2,New Business,71240.43,6609.07,2023-01-06,2024-01-06,False,False
1779,POL001779,20230620,346,1,37,3,New Business,94054.37,7555.28,2023-06-20,2024-06-19,False,False
1780,POL001780,20251020,2537,1,12,2,New Business,102304.03,8838.71,2025-10-20,2026-10-20,False,False
1781,POL001781,20220601,356,3,38,1,New Business,42296.3,2320.64,2022-06-01,2023-06-01,False,False
1782,POL001782,20251221,1720,6,2,3,Cancellation,110830.61,3909.04,2025-12-21,2026-12-21,False,True
1783,POL001783,20260210,1639,1,18,1,New Business,147106.75,7709.34,2026-02-10,2027-02-10,False,False
1784,POL001784,20220916,225,7,31,3,Cancellation,324804.27,5203.24,2022-09-16,2023-09-16,False,True
1785,POL001785,20250325,2154,1,23,3,New Business,100706.0,6772.74,2025-03-25,2026-03-25,False,False
1786,POL001786,20241119,711,1,13,3,New Business,25039.37,2757.16,2024-11-19,2025-11-19,False,False
1787,POL001787,20240317,2700,8,10,4,Renewal,42047.73,2614.98,2024-03-17,2025-03-17,True,False
1788,POL001788,20240907,812,1,27,1,New Business,52964.48,3370.32,2024-09-07,2025-09-07,False,False
1789,POL001789,20250120,1061,8,19,5,Renewal,156715.74,8003.88,2025-01-20,2026-01-20,True,False
1790,POL001790,20240308,820,2,7,5,New Business,20198.04,1785.5,2024-03-08,2025-03-08,False,False
1791,POL001791,20240620,477,8,13,3,Renewal,137807.05,10157.47,2024-06-20,2025-06-20,True,False
1792,POL001792,20240502,1591,5,34,2,New Business,4509203.98,232286.36,2024-05-02,2025-05-02,False,False
1793,POL001793,20260702,130,8,28,4,Renewal,87853.26,8366.07,2026-07-02,2027-07-02,True,False
1794,POL001794,20230822,1198,1,12,2,Renewal,30757.96,3601.62,2023-08-22,2024-08-21,True,False
1795,POL001795,20231126,1756,1,5,4,Renewal,141906.34,7754.37,2023-11-26,2024-11-25,True,False
1796,POL001796,20250523,2255,1,29,3,New Business,75616.91,8366.08,2025-05-23,2026-05-23,False,False
1797,POL001797,20251117,2539,8,40,4,Renewal,75673.46,7515.32,2025-11-17,2026-11-17,True,False
1798,POL001798,20230908,169,6,11,1,New Business,104392.43,9820.26,2023-09-08,2024-09-07,False,False
1799,POL001799,20260616,1095,2,5,4,Renewal,14967.32,1493.95,2026-06-16,2027-06-16,True,False
1800,POL001800,20250506,1755,1,22,5,Renewal,110251.69,7868.49,2025-05-06,2026-05-06,True,False
1801,POL001801,20241023,1047,2,29,3,Renewal,23410.49,1172.33,2024-10-23,2025-10-23,True,False
1802,POL001802,20241119,1202,1,35,4,New Business,57907.37,5409.51,2024-11-19,2025-11-19,False,False
1803,POL001803,20250723,561,8,27,1,Renewal,34258.04,4031.52,2025-07-23,2026-07-23,True,False
1804,POL001804,20231205,709,6,13,3,Renewal,657356.95,39111.38,2023-12-05,2024-12-04,True,False
1805,POL001805,20240808,2675,1,1,1,Cancellation,59328.23,1988.68,2024-08-08,2025-08-08,False,True
1806,POL001806,20220829,1382,3,21,3,Renewal,169840.99,8789.45,2022-08-29,2023-08-29,True,False
1807,POL001807,20250829,1601,1,18,1,New Business,60129.84,3463.15,2025-08-29,2026-08-29,False,False
1808,POL001808,20240908,134,4,38,1,Renewal,159925.87,11653.46,2024-09-08,2025-09-08,True,False
1809,POL001809,20250624,2753,1,28,4,New Business,70245.04,5066.45,2025-06-24,2026-06-24,False,False
1810,POL001810,20221002,1682,5,7,5,New Business,264994.6,19676.85,2022-10-02,2023-10-02,False,False
1811,POL001811,20231005,2141,9,17,3,New Business,254490.57,18872.91,2023-10-05,2024-10-04,False,False
1812,POL001812,20230908,1537,2,6,1,Renewal,32071.26,2390.44,2023-09-08,2024-09-07,True,False
1813,POL001813,20250914,1440,5,27,1,New Business,1139786.46,87884.6,2025-09-14,2026-09-14,False,False
1814,POL001814,20260629,2783,3,25,2,Renewal,144202.04,11222.31,2026-06-29,2027-06-29,True,False
1815,POL001815,20260330,276,9,24,1,Renewal,271770.94,14621.39,2026-03-30,2027-03-30,True,False
1816,POL001816,20241024,1527,1,34,2,Renewal,38291.69,2577.69,2024-10-24,2025-10-24,True,False
1817,POL001817,20250103,611,9,29,3,Renewal,434905.4,26600.8,2025-01-03,2026-01-03,True,False
1818,POL001818,20250601,451,4,1,1,Renewal,113619.53,9713.74,2025-06-01,2026-06-01,True,False
1819,POL001819,20231114,1862,1,36,5,New Business,58368.65,5084.08,2023-11-14,2024-11-13,False,False
1820,POL001820,20251013,1688,1,28,4,New Business,63884.15,3399.34,2025-10-13,2026-10-13,False,False
1821,POL001821,20251026,1016,1,29,3,New Business,67912.99,5185.12,2025-10-26,2026-10-26,False,False
1822,POL001822,20221111,866,3,2,3,New Business,140672.73,8939.92,2022-11-11,2023-11-11,False,False
1823,POL001823,20260406,92,6,26,1,Renewal,279389.61,15967.4,2026-04-06,2027-04-06,True,False
1824,POL001824,20250428,2245,8,9,5,New Business,111457.09,10926.18,2025-04-28,2026-04-28,False,False
1825,POL001825,20240712,1948,2,37,3,Renewal,27525.94,1589.88,2024-07-12,2025-07-12,True,False
1826,POL001826,20250526,2097,4,29,3,Renewal,193104.02,13710.1,2025-05-26,2026-05-26,True,False
1827,POL001827,20240612,2058,2,22,5,Renewal,40475.25,2286.73,2024-06-12,2025-06-12,True,False
1828,POL001828,20230606,1929,1,14,2,Renewal,44293.2,4237.69,2023-06-06,2024-06-05,True,False
1829,POL001829,20260328,693,6,33,2,Renewal,610094.51,33118.62,2026-03-28,2027-03-28,True,False
1830,POL001830,20240316,1973,3,26,1,New Business,192513.51,10620.84,2024-03-16,2025-03-16,False,False
1831,POL001831,20251028,2612,8,21,3,Renewal,238954.15,13182.87,2025-10-28,2026-10-28,True,False
1832,POL001832,20240802,2339,5,9,5,New Business,1347908.18,143160.27,2024-08-02,2025-08-02,False,False
1833,POL001833,20250726,1075,3,36,5,Renewal,115246.35,7026.4,2025-07-26,2026-07-26,True,False
1834,POL001834,20260313,1645,1,29,3,New Business,37654.76,2967.5,2026-03-13,2027-03-13,False,False
1835,POL001835,20241001,251,1,5,4,New Business,60485.78,6076.34,2024-10-01,2025-10-01,False,False
1836,POL001836,20230809,2770,9,1,1,Renewal,208562.17,10793.99,2023-08-09,2024-08-08,True,False
1837,POL001837,20241121,727,4,33,2,Renewal,119767.68,13365.28,2024-11-21,2025-11-21,True,False
1838,POL001838,20250922,2198,9,11,1,Renewal,174535.74,11839.17,2025-09-22,2026-09-22,True,False
1839,POL001839,20240205,1323,2,14,2,Renewal,8605.89,796.8,2024-02-05,2025-02-04,True,False
1840,POL001840,20251125,25,1,35,4,Renewal,75884.84,4223.92,2025-11-25,2026-11-25,True,False
1841,POL001841,20260102,703,4,26,1,Renewal,186725.31,18874.83,2026-01-02,2027-01-02,True,False
1842,POL001842,20241214,2849,1,38,1,Renewal,133595.04,6870.7,2024-12-14,2025-12-14,True,False
1843,POL001843,20251220,357,1,16,4,Cancellation,49745.49,2544.13,2025-12-20,2026-12-20,False,True
1844,POL001844,20250310,79,4,8,5,New Business,423540.41,24480.62,2025-03-10,2026-03-10,False,False
1845,POL001845,20251028,1715,4,29,3,New Business,263478.16,20969.92,2025-10-28,2026-10-28,False,False
1846,POL001846,20250303,2527,1,22,5,Renewal,49230.98,3709.87,2025-03-03,2026-03-03,True,False
1847,POL001847,20260728,1059,1,39,1,Renewal,130866.45,6710.04,2026-07-28,2027-07-28,True,False
1848,POL001848,20240729,2300,1,33,2,Renewal,37956.93,3348.58,2024-07-29,2025-07-29,True,False
1849,POL001849,20251103,223,7,10,4,Renewal,285536.72,17490.92,2025-11-03,2026-11-03,True,False
1850,POL001850,20260507,309,8,30,3,Renewal,16009.27,1714.1,2026-05-07,2027-05-07,True,False
1851,POL001851,20260221,23,3,25,2,Renewal,122847.92,6317.33,2026-02-21,2027-02-21,True,False
1852,POL001852,20240228,909,1,8,5,New Business,37969.25,2411.91,2024-02-28,2025-02-27,False,False
1853,POL001853,20250910,213,4,7,5,New Business,271024.93,14882.51,2025-09-10,2026-09-10,False,False
1854,POL001854,20220405,2380,8,10,4,Cancellation,135851.24,1256.43,2022-04-05,2023-04-05,False,True
1855,POL001855,20250514,1839,1,3,2,New Business,62575.6,7231.84,2025-05-14,2026-05-14,False,False
1856,POL001856,20250704,640,4,27,1,Renewal,98828.1,11612.66,2025-07-04,2026-07-04,True,False
1857,POL001857,20250710,834,8,2,3,Renewal,139699.13,9652.36,2025-07-10,2026-07-10,True,False
1858,POL001858,20260106,269,3,30,3,New Business,113031.96,11530.73,2026-01-06,2027-01-06,False,False
1859,POL001859,20251128,1699,1,36,5,New Business,83249.02,4514.24,2025-11-28,2026-11-28,False,False
1860,POL001860,20230225,1226,2,34,2,New Business,15470.39,799.16,2023-02-25,2024-02-25,False,False
1861,POL001861,20250620,79,6,30,3,New Business,409916.38,29089.19,2025-06-20,2026-06-20,False,False
1862,POL001862,20231212,1389,4,37,3,New Business,277416.05,17600.14,2023-12-12,2024-12-11,False,False
1863,POL001863,20251124,364,5,5,4,New Business,1819748.6,226726.42,2025-11-24,2026-11-24,False,False
1864,POL001864,20230623,2808,9,8,5,Renewal,334200.31,17953.57,2023-06-23,2024-06-22,True,False
1865,POL001865,20220802,452,2,11,1,Renewal,27357.71,2125.08,2022-08-02,2023-08-02,True,False
1866,POL001866,20250913,2284,1,3,2,Renewal,61592.75,3405.16,2025-09-13,2026-09-13,True,False
1867,POL001867,20240706,492,1,30,3,New Business,37305.11,2183.0,2024-07-06,2025-07-06,False,False
1868,POL001868,20230730,1726,1,13,3,Renewal,154923.18,8334.42,2023-07-30,2024-07-29,True,False
1869,POL001869,20240121,895,2,21,3,Renewal,25429.97,2021.81,2024-01-21,2025-01-20,True,False
1870,POL001870,20231217,2630,5,17,3,New Business,1381298.19,96844.53,2023-12-17,2024-12-16,False,False
1871,POL001871,20250429,1985,8,1,1,New Business,42383.18,5212.27,2025-04-29,2026-04-29,False,False
1872,POL001872,20231007,2712,7,10,4,New Business,327755.66,20624.52,2023-10-07,2024-10-06,False,False
1873,POL001873,20231025,1671,2,39,1,New Business,11802.48,1299.79,2023-10-25,2024-10-24,False,False
1874,POL001874,20250416,913,9,30,3,New Business,188676.06,23271.91,2025-04-16,2026-04-16,False,False
1875,POL001875,20240620,1091,4,37,3,Renewal,427254.91,23902.35,2024-06-20,2025-06-20,True,False
1876,POL001876,20240812,241,9,16,4,Renewal,407330.47,25799.51,2024-08-12,2025-08-12,True,False
1877,POL001877,20240611,541,3,19,5,New Business,87320.58,7388.19,2024-06-11,2025-06-11,False,False
1878,POL001878,20260116,2826,8,20,4,New Business,163921.41,13372.26,2026-01-16,2027-01-16,False,False
1879,POL001879,20260629,1741,6,17,3,Renewal,108076.7,12075.73,2026-06-29,2027-06-29,True,False
1880,POL001880,20251011,1801,3,24,1,Renewal,24266.79,2139.82,2025-10-11,2026-10-11,True,False
1881,POL001881,20240111,996,1,26,1,Renewal,40995.24,3639.58,2024-01-11,2025-01-10,True,False
1882,POL001882,20251129,2090,8,35,4,New Business,91602.81,7491.64,2025-11-29,2026-11-29,False,False
1883,POL001883,20260328,1851,6,32,1,New Business,68742.15,5528.89,2026-03-28,2027-03-28,False,False
1884,POL001884,20250406,1639,9,27,1,New Business,302131.02,29132.22,2025-04-06,2026-04-06,False,False
1885,POL001885,20250909,1753,1,3,2,New Business,85279.43,4823.07,2025-09-09,2026-09-09,False,False
1886,POL001886,20240523,2560,4,34,2,New Business,274087.92,18243.72,2024-05-23,2025-05-23,False,False
1887,POL001887,20250509,2382,1,20,4,Renewal,121489.13,8793.86,2025-05-09,2026-05-09,True,False
1888,POL001888,20260420,2731,9,12,2,New Business,232112.46,26971.09,2026-04-20,2027-04-20,False,False
1889,POL001889,20221104,2478,1,34,2,New Business,28248.2,2827.81,2022-11-04,2023-11-04,False,False
1890,POL001890,20220731,2540,2,9,5,New Business,22885.78,1759.98,2022-07-31,2023-07-31,False,False
1891,POL001891,20240524,1859,1,37,3,Renewal,32248.29,3185.63,2024-05-24,2025-05-24,True,False
1892,POL001892,20250110,1545,8,40,4,Cancellation,160074.12,4860.36,2025-01-10,2026-01-10,False,True
1893,POL001893,20260715,633,5,38,1,Cancellation,1843893.88,69658.29,2026-07-15,2027-07-15,False,True
1894,POL001894,20250319,883,4,21,3,Renewal,303167.0,18026.72,2025-03-19,2026-03-19,True,False
1895,POL001895,20260214,1638,8,36,5,Renewal,97136.01,5879.41,2026-02-14,2027-02-14,True,False
1896,POL001896,20241020,768,3,24,1,Cancellation,56372.33,1069.54,2024-10-20,2025-10-20,False,True
1897,POL001897,20240317,2152,1,12,2,New Business,99144.88,5118.39,2024-03-17,2025-03-17,False,False
1898,POL001898,20220820,2491,8,16,4,New Business,41517.05,3991.37,2022-08-20,2023-08-20,False,False
1899,POL001899,20260317,777,3,39,1,New Business,230562.89,11590.44,2026-03-17,2027-03-17,False,False
1900,POL001900,20250707,121,2,1,1,Renewal,8739.22,761.58,2025-07-07,2026-07-07,True,False
1901,POL001901,20221212,2697,1,30,3,Cancellation,74626.89,3122.75,2022-12-12,2023-12-12,False,True
1902,POL001902,20250102,276,7,20,4,Renewal,496450.2,31152.71,2025-01-02,2026-01-02,True,False
1903,POL001903,20240529,1165,8,37,3,New Business,24626.09,2121.8,2024-05-29,2025-05-29,False,False
1904,POL001904,20250421,2116,1,37,3,Renewal,58665.78,5969.45,2025-04-21,2026-04-21,True,False
1905,POL001905,20250224,2227,5,31,3,New Business,2729892.88,180820.65,2025-02-24,2026-02-24,False,False
1906,POL001906,20250529,2640,4,21,3,Renewal,171362.93,13594.91,2025-05-29,2026-05-29,True,False
1907,POL001907,20240415,2733,1,9,5,New Business,54764.96,6730.96,2024-04-15,2025-04-15,False,False
1908,POL001908,20240704,2906,5,10,4,New Business,1408515.39,138200.61,2024-07-04,2025-07-04,False,False
1909,POL001909,20241130,951,2,2,3,Renewal,21586.89,1562.71,2024-11-30,2025-11-30,True,False
1910,POL001910,20240704,2493,3,7,5,Renewal,75170.02,6752.47,2024-07-04,2025-07-04,True,False
1911,POL001911,20230922,1642,8,9,5,Cancellation,44130.18,1751.98,2023-09-22,2024-09-21,False,True
1912,POL001912,20240205,140,7,24,1,New Business,86436.54,9022.13,2024-02-05,2025-02-04,False,False
1913,POL001913,20220606,1941,1,24,1,New Business,69287.64,3604.43,2022-06-06,2023-06-06,False,False
1914,POL001914,20250802,1674,3,27,1,New Business,115389.06,8061.1,2025-08-02,2026-08-02,False,False
1915,POL001915,20240516,1968,4,10,4,Renewal,106248.24,6716.22,2024-05-16,2025-05-16,True,False
1916,POL001916,20230803,1190,6,1,1,New Business,456519.69,26020.18,2023-08-03,2024-08-02,False,False
1917,POL001917,20220928,1056,2,8,5,Renewal,17185.92,1454.48,2022-09-28,2023-09-28,True,False
1918,POL001918,20231121,2690,9,13,3,Renewal,79912.74,5181.04,2023-11-21,2024-11-20,True,False
1919,POL001919,20260722,398,8,1,1,New Business,27288.17,1965.68,2026-07-22,2027-07-22,False,False
1920,POL001920,20251223,695,1,5,4,Renewal,43014.19,2189.22,2025-12-23,2026-12-23,True,False
1921,POL001921,20230708,1717,1,6,1,Renewal,34219.15,1996.27,2023-07-08,2024-07-07,True,False
1922,POL001922,20241209,185,1,10,4,Renewal,106482.08,5915.7,2024-12-09,2025-12-09,True,False
1923,POL001923,20240430,2392,7,39,1,Renewal,611659.78,40535.63,2024-04-30,2025-04-30,True,False
1924,POL001924,20251118,793,3,14,2,Renewal,87503.16,8513.2,2025-11-18,2026-11-18,True,False
1925,POL001925,20250415,1204,6,20,4,New Business,92826.99,6936.37,2025-04-15,2026-04-15,False,False
1926,POL001926,20260225,1,4,18,1,Renewal,140392.46,16898.32,2026-02-25,2027-02-25,True,False
1927,POL001927,20230620,2190,7,27,1,Renewal,834949.13,48280.81,2023-06-20,2024-06-19,True,False
1928,POL001928,20240501,270,2,1,1,Renewal,13166.01,964.88,2024-05-01,2025-05-01,True,False
1929,POL001929,20241211,2492,2,5,4,Renewal,19370.95,1245.04,2024-12-11,2025-12-11,True,False
1930,POL001930,20240521,2819,9,36,5,Renewal,590822.01,29991.18,2024-05-21,2025-05-21,True,False
1931,POL001931,20251116,2848,1,16,4,Cancellation,80599.88,2975.74,2025-11-16,2026-11-16,False,True
1932,POL001932,20230825,1098,2,23,3,New Business,43655.63,2220.62,2023-08-25,2024-08-24,False,False
1933,POL001933,20260725,301,1,36,5,Renewal,115475.37,8185.91,2026-07-25,2027-07-25,True,False
1934,POL001934,20241230,2231,2,6,1,Renewal,17158.44,969.78,2024-12-30,2025-12-30,True,False
1935,POL001935,20250624,1851,2,17,3,New Business,35328.99,2006.28,2025-06-24,2026-06-24,False,False
1936,POL001936,20250707,1499,2,16,4,Renewal,15814.54,1681.74,2025-07-07,2026-07-07,True,False
1937,POL001937,20240119,2649,2,32,1,Renewal,9396.04,1169.78,2024-01-19,2025-01-18,True,False
1938,POL001938,20240809,2408,2,16,4,Renewal,26641.22,1512.51,2024-08-09,2025-08-09,True,False
1939,POL001939,20230920,1307,6,20,4,New Business,141619.67,12515.55,2023-09-20,2024-09-19,False,False
1940,POL001940,20231031,1019,1,39,1,Cancellation,63867.3,674.91,2023-10-31,2024-10-30,False,True
1941,POL001941,20250329,2211,1,2,3,Renewal,80513.06,5345.16,2025-03-29,2026-03-29,True,False
1942,POL001942,20250111,657,2,3,2,New Business,29354.91,2355.75,2025-01-11,2026-01-11,False,False
1943,POL001943,20250213,2272,8,26,1,Renewal,123635.96,10898.4,2025-02-13,2026-02-13,True,False
1944,POL001944,20221017,87,9,29,3,Renewal,84498.87,10368.76,2022-10-17,2023-10-17,True,False
1945,POL001945,20230526,645,2,39,1,Renewal,21770.02,2395.86,2023-05-26,2024-05-25,True,False
1946,POL001946,20240207,1158,8,28,4,Renewal,95649.91,9127.11,2024-02-07,2025-02-06,True,False
1947,POL001947,20240803,970,1,22,5,Renewal,65640.87,6847.71,2024-08-03,2025-08-03,True,False
1948,POL001948,20260517,778,1,39,1,Cancellation,19408.04,878.4,2026-05-17,2027-05-17,False,True
1949,POL001949,20220626,2078,3,4,5,Renewal,98810.91,5463.64,2022-06-26,2023-06-26,True,False
1950,POL001950,20240612,2071,3,39,1,Renewal,211281.97,10612.49,2024-06-12,2025-06-12,True,False
1951,POL001951,20250815,689,1,3,2,Cancellation,91109.57,2195.63,2025-08-15,2026-08-15,False,True
1952,POL001952,20241115,2216,4,19,5,Renewal,98450.24,11004.54,2024-11-15,2025-11-15,True,False
1953,POL001953,20260626,595,1,25,2,New Business,69978.21,7643.73,2026-06-26,2027-06-26,False,False
1954,POL001954,20250910,2268,3,22,5,Renewal,111268.42,9184.41,2025-09-10,2026-09-10,True,False
1955,POL001955,20230226,988,8,12,2,Renewal,94531.17,10124.08,2023-02-26,2024-02-26,True,False
1956,POL001956,20251031,133,5,19,5,Cancellation,3157218.85,78302.38,2025-10-31,2026-10-31,False,True
1957,POL001957,20220607,75,1,21,3,New Business,79519.35,4216.34,2022-06-07,2023-06-07,False,False
1958,POL001958,20240530,1950,6,31,3,Cancellation,170754.35,3305.29,2024-05-30,2025-05-30,False,True
1959,POL001959,20260117,2860,3,4,5,Renewal,102309.54,6336.23,2026-01-17,2027-01-17,True,False
1960,POL001960,20231130,564,6,13,3,New Business,520548.28,30605.04,2023-11-30,2024-11-29,False,False
1961,POL001961,20231001,301,2,40,4,Renewal,33043.05,1972.68,2023-10-01,2024-09-30,True,False
1962,POL001962,20250120,1726,4,32,1,Renewal,409720.79,20513.09,2025-01-20,2026-01-20,True,False
1963,POL001963,20220328,1669,1,12,2,New Business,44656.02,2716.72,2022-03-28,2023-03-28,False,False
1964,POL001964,20230604,12,4,24,1,New Business,166043.83,20340.25,2023-06-04,2024-06-03,False,False
1965,POL001965,20241003,302,7,35,4,New Business,528562.28,55307.0,2024-10-03,2025-10-03,False,False
1966,POL001966,20230519,2276,3,29,3,New Business,41975.5,2223.02,2023-05-19,2024-05-18,False,False
1967,POL001967,20251211,199,3,22,5,Cancellation,43958.43,1112.74,2025-12-11,2026-12-11,False,True
1968,POL001968,20260308,978,2,28,4,Renewal,15153.94,1217.03,2026-03-08,2027-03-08,True,False
1969,POL001969,20240910,2175,1,6,1,Renewal,25802.73,1962.6,2024-09-10,2025-09-10,True,False
1970,POL001970,20260423,2556,8,35,4,Renewal,90327.44,11108.49,2026-04-23,2027-04-23,True,False
1971,POL001971,20240915,180,1,38,1,New Business,59889.8,6001.64,2024-09-15,2025-09-15,False,False
1972,POL001972,20241030,972,8,2,3,New Business,131792.43,13695.47,2024-10-30,2025-10-30,False,False
1973,POL001973,20241218,1389,4,11,1,Renewal,306346.2,17801.81,2024-12-18,2025-12-18,True,False
1974,POL001974,20241025,1520,3,37,3,Renewal,49790.75,3282.3,2024-10-25,2025-10-25,True,False
1975,POL001975,20250204,460,1,37,3,Renewal,87640.2,8558.55,2025-02-04,2026-02-04,True,False
1976,POL001976,20240410,203,2,40,4,Renewal,30451.55,2313.14,2024-04-10,2025-04-10,True,False
